Set_ID,Time,end_gen,ngen_expt,Ne,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_neutral,shape,scale,mut_ratio,proj,LDdelta,pa,Vs,randomise,pdelta_method,bdelta_method,vA_true,vA_est,pdelta_est,pdelta_var_est,bdelta_intercept_est,bdelta_slope_est,seg_sites,bdelta_var_est,va_lost
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,57:32.2,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,4.90E-11,4.90E-07,1.63E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.08295717,0.089866902,0.159715386,0.077281681,0,0,3776,0_0_0,0.000123454
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,17:59.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,4.96E-11,4.96E-07,1.65E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.069494386,0.087372611,-0.031297382,0.072117734,0,0,3859,0_0_0,9.81E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,40:02.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.03E-11,5.03E-07,1.68E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.057144394,0.058736474,0.175023467,0.123545526,0,0,3940,0_0_0,0.000128727
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,03:40.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.09E-11,5.09E-07,1.70E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.066282656,0.070497845,0.471270676,0.085268793,0,0,3959,0_0_0,0.000131465
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,24:02.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.15E-11,5.15E-07,1.72E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.070047894,0.061298246,0.536927124,0.329168341,0,0,3787,0_0_0,9.94E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,46:21.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.22E-11,5.22E-07,1.74E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.069568799,0.101048088,0.17786231,0.102371962,0,0,3900,0_0_0,0.00017044
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,12:32.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.28E-11,5.28E-07,1.76E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.075932175,0.081099274,-0.474067728,0.037551604,0,0,3905,0_0_0,0.000162986
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,40:21.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.35E-11,5.35E-07,1.78E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.075660447,0.084657443,-0.490311532,0.024881517,0,0,4124,0_0_0,0.000105526
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,08:24.2,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.41E-11,5.41E-07,1.80E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.057811581,0.056991459,-0.265349389,0.052895533,0,0,4054,0_0_0,0.000152346
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,37:04.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.47E-11,5.47E-07,1.82E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.040331264,0.046938445,-0.45055618,0.034955142,0,0,4130,0_0_0,0.000169748
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,59:02.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.54E-11,5.54E-07,1.85E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.081061497,0.086111273,0.062200475,0.062115888,0,0,4140,0_0_0,0.000147762
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,26:57.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.60E-11,5.60E-07,1.87E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.062846343,0.074890023,-0.56832619,0.026977849,0,0,4239,0_0_0,0.000111912
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,49:48.7,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.66E-11,5.66E-07,1.89E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.099684026,0.090684947,0.260971875,0.172717726,0,0,4262,0_0_0,9.99E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,15:08.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.73E-11,5.73E-07,1.91E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.081781886,0.074435227,0.284631135,0.207935099,0,0,4342,0_0_0,0.000116591
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,39:11.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.79E-11,5.79E-07,1.93E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.084182166,0.114722072,0.616525983,0.154795615,0,0,4425,0_0_0,0.000148927
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,57:45.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.85E-11,5.85E-07,1.95E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.063951194,0.058787131,-0.001884701,0.115696878,0,0,4472,0_0_0,0.000130867
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,28:49.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.92E-11,5.92E-07,1.97E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.085211503,0.148398117,-0.589375122,0.015634035,0,0,4469,0_0_0,0.000160809
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,56:56.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.98E-11,5.98E-07,1.99E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.09154951,0.117479415,-0.33923463,0.03108137,0,0,4518,0_0_0,0.000128285
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,25:31.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.05E-11,6.05E-07,2.02E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.057346922,0.062924826,-0.309894336,0.066137424,0,0,4569,0_0_0,0.000143923
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,49:04.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.11E-11,6.11E-07,2.04E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.085395782,0.102145881,-0.21705636,0.048714868,0,0,4502,0_0_0,0.000120718
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,07:58.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.17E-11,6.17E-07,2.06E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.100262625,0.119968284,0.023711944,0.080049803,0,0,4634,0_0_0,0.000155515
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,28:50.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.24E-11,6.24E-07,2.08E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.078032074,0.077500661,1.648273157,0.478811614,0,0,4661,0_0_0,0.000157413
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,48:41.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.30E-11,6.30E-07,2.10E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.091514056,0.100730714,0.420126456,0.14872221,0,0,4798,0_0_0,0.000127971
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,11:40.2,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.36E-11,6.36E-07,2.12E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.065119825,0.068755335,-0.23132999,0.070337805,0,0,4783,0_0_0,0.00010231
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,33:18.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.43E-11,6.43E-07,2.14E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.064819703,0.083964517,-0.174542941,0.059232235,0,0,4867,0_0_0,0.000145939
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,50:15.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.49E-11,6.49E-07,2.16E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.09510884,0.108773604,0.473727604,0.102956244,0,0,4903,0_0_0,0.000217448
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,05:36.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.55E-11,6.55E-07,2.18E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.084708301,0.076687761,0.066971395,0.107302387,0,0,4927,0_0_0,0.00017245
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,19:45.7,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.62E-11,6.62E-07,2.21E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.100551927,0.111324158,0.023790479,0.050576042,0,0,5099,0_0_0,0.00014522
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,40:47.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.68E-11,6.68E-07,2.23E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.078910105,0.092976148,-0.483578872,0.03253334,0,0,5103,0_0_0,0.00015855
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,56:32.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.75E-11,6.75E-07,2.25E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.09018366,0.083803323,0.373310963,0.19733126,0,0,5012,0_0_0,0.000166354
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,11:14.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.81E-11,6.81E-07,2.27E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.093092701,0.083092157,-0.172046745,0.094336201,0,0,5087,0_0_0,0.000132054
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,26:05.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.87E-11,6.87E-07,2.29E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.124907322,0.12040937,0.352201892,0.126011542,0,0,5222,0_0_0,0.000157116
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,40:42.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.94E-11,6.94E-07,2.31E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.064640558,0.059394032,0.450432937,0.204026115,0,0,5268,0_0_0,0.000154309
vera.bio.ed.ac.uk_2024-06-17_16:23:15.048724_fixed_1.4_1000_10_3,55:38.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,7.00E-11,7.00E-07,2.33E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.100448937,0.111561385,-0.390354688,0.033042962,0,0,5234,0_0_0,0.000133136
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,29:48.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,7.00E-12,7.00E-08,2.33E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.011275411,0.008032697,-0.223469676,0.293264608,0,0,540,0_0_0,3.11E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,37:57.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,7.64E-12,7.64E-08,2.55E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.008647408,0.008894944,0.225558659,0.303557948,0,0,565,0_0_0,2.61E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,45:40.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,8.27E-12,8.27E-08,2.76E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.010802888,0.004591079,2,16.35946745,0,0,615,0_0_0,2.74E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,52:33.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,8.91E-12,8.91E-08,2.97E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.005893573,3.27E-07,0.000632932,459.5659886,0,0,671,0_0_0,2.38E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,01:59.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,9.55E-12,9.55E-08,3.18E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.01106744,0.004842136,0.2829164,0.551157407,0,0,732,0_0_0,9.52E-06
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,12:08.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.02E-11,1.02E-07,3.39E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.013328509,0.009216423,0.110981454,-0.062260463,0,0,771,0_0_0,4.48E-06
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,23:12.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.08E-11,1.08E-07,3.61E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.011598037,0.002645496,2,-904.5755885,0,0,825,0_0_0,3.10E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,35:02.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.15E-11,1.15E-07,3.82E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.011781066,0.00500618,0.380400368,0.832619899,0,0,830,0_0_0,2.26E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,48:09.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.21E-11,1.21E-07,4.03E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.018402012,0.00697757,0.137767414,0.376296941,0,0,951,0_0_0,1.94E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,00:57.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.27E-11,1.27E-07,4.24E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.018987013,0.0142389,0.387538148,0.45909308,0,0,957,0_0_0,4.60E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,09:53.7,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.34E-11,1.34E-07,4.45E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.019984851,0.011115011,2,2.530186748,0,0,1042,0_0_0,4.48E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,19:00.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.40E-11,1.40E-07,4.67E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.022399568,0.007697895,2,6.291462,0,0,1058,0_0_0,2.52E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,35:36.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.46E-11,1.46E-07,4.88E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.018243626,0.007443935,0.407672873,0.713565934,0,0,1100,0_0_0,2.42E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,52:09.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.53E-11,1.53E-07,5.09E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.018022157,0.013429731,0.323924042,0.286759276,0,0,1111,0_0_0,2.14E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,01:43.2,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.59E-11,1.59E-07,5.30E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.024016451,0.014050029,2,-2.275455816,0,0,1185,0_0_0,4.36E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,11:39.2,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.65E-11,1.65E-07,5.52E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.02690126,0.016308267,2,3.681230036,0,0,1246,0_0_0,2.67E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,33:45.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.72E-11,1.72E-07,5.73E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.028483229,0.025225341,0.736657407,0.513899504,0,0,1269,0_0_0,4.07E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,46:46.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.78E-11,1.78E-07,5.94E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.038544491,0.019223895,2,1.243374397,0,0,1381,0_0_0,5.77E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,10:53.1,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.85E-11,1.85E-07,6.15E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.014970117,0.002435086,2,5186.375603,0,0,1392,0_0_0,4.10E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,30:20.7,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.91E-11,1.91E-07,6.36E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.028030651,0.018118997,0.570837447,0.295629231,0,0,1425,0_0_0,5.82E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,51:46.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,1.97E-11,1.97E-07,6.58E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.027556141,0.021904841,0.906762794,0.556890133,0,0,1492,0_0_0,6.37E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,05:35.3,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.04E-11,2.04E-07,6.79E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.027081735,0.007556163,0.059911893,0.317482558,0,0,1505,0_0_0,6.80E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,25:13.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.10E-11,2.10E-07,7.00E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.021897645,0.01083766,-0.240179097,0.145104067,0,0,1590,0_0_0,6.08E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,37:03.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.16E-11,2.16E-07,7.21E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.028299274,0.013641529,2,2.596531448,0,0,1610,0_0_0,5.80E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,52:56.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.23E-11,2.23E-07,7.42E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.024526203,0.018716637,0.079092105,0.161906055,0,0,1695,0_0_0,4.35E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,17:58.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.29E-11,2.29E-07,7.64E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.03847394,0.032007346,-0.406133656,0.060490279,0,0,1699,0_0_0,4.59E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,39:04.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.35E-11,2.35E-07,7.85E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.02653321,0.017059021,0.655522703,0.743864705,0,0,1700,0_0_0,6.93E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,55:32.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.42E-11,2.42E-07,8.06E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.028331448,0.017718818,0.506294992,0.375110985,0,0,1812,0_0_0,6.76E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,07:23.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.48E-11,2.48E-07,8.27E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.031826721,0.021499828,2,2.093974821,0,0,1840,0_0_0,4.39E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,27:46.4,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.55E-11,2.55E-07,8.48E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.023252146,0.005571124,0.244261926,0.048517443,0,0,1898,0_0_0,4.74E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,40:24.8,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.61E-11,2.61E-07,8.70E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.046841583,0.030999243,2,0.892134152,0,0,1920,0_0_0,6.32E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,02:17.5,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.67E-11,2.67E-07,8.91E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.042532822,0.025726601,0.863368594,0.746796097,0,0,1941,0_0_0,5.06E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,20:50.9,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.74E-11,2.74E-07,9.12E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.034820117,0.019435716,1.690974501,0.568469694,0,0,2084,0_0_0,7.71E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,40:56.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.80E-11,2.80E-07,9.33E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.031479109,0.016957271,1.484160845,2.317388508,0,0,2048,0_0_0,6.15E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,00:34.0,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.86E-11,2.86E-07,9.55E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.051203012,0.049714927,0.151966088,0.097004531,0,0,2153,0_0_0,6.75E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:20.553975_fixed_0.14_1000_10_3,16:40.6,2,3,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-07,2.93E-11,2.93E-07,9.76E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.01874359,0.006504217,1.010540477,3.84989803,0,0,2085,0_0_0,8.36E-05
